order_id,date,time,item_id,price
000567,2019-01-10,09:27:47,04,9
000567,2019-01-10,09:27:47,21,17
000568,2019-01-10,09:28:53,03,16.5
000569,2019-01-10,09:37:10,02,8.25
000569,2019-01-10,09:37:10,08,9
000569,2019-01-10,09:37:10,30,13
000570,2019-01-10,10:13:59,15,12.25
000570,2019-01-10,10:13:59,16,17
000571,2019-01-10,10:14:47,20,8.25
000572,2019-01-10,10:15:32,16,13
000573,2019-01-10,10:39:33,05,14.75
000573,2019-01-10,10:39:33,02,12.25
000574,2019-01-10,10:40:54,26,13
000575,2019-01-10,10:41:04,17,11.5
000575,2019-01-10,10:41:04,25,12.25
000575,2019-01-10,10:41:04,23,16.75
000575,2019-01-10,10:41:04,02,16.75
000576,2019-01-10,10:44:22,25,8.25
000576,2019-01-10,10:44:22,30,13
000576,2019-01-10,10:44:22,20,8.25
000577,2019-01-10,10:45:00,14,16.5
000577,2019-01-10,10:45:00,25,12.25
000578,2019-01-10,10:48:49,27,12.5
000578,2019-01-10,10:48:49,09,21.75
000578,2019-01-10,10:48:49,08,9
000578,2019-01-10,10:48:49,17,11.5
000578,2019-01-10,10:48:49,28,12.75
000579,2019-01-10,10:51:19,15,8.25
000580,2019-01-10,10:56:01,16,13
000580,2019-01-10,10:56:01,01,9.5
000581,2019-01-10,11:13:01,03,16.5
000582,2019-01-10,11:24:14,24,16.5
000583,2019-01-10,11:33:19,06,17
000584,2019-01-10,12:05:29,21,8.75
000584,2019-01-10,12:05:29,29,8.5
000585,2019-01-10,12:58:42,03,16.5
000585,2019-01-10,12:58:42,32,19.9
000586,2019-01-10,13:09:57,16,13
000586,2019-01-10,13:09:57,13,12.25
000587,2019-01-10,13:32:36,28,17
000587,2019-01-10,13:32:36,28,8.75
000588,2019-01-10,13:33:36,18,9
000589,2019-01-10,14:12:39,06,8.75
000589,2019-01-10,14:12:39,24,12.25
000589,2019-01-10,14:12:39,14,8.25
000590,2019-01-10,14:23:39,05,14.75
000591,2019-01-10,14:32:54,22,14.2
000591,2019-01-10,14:32:54,16,9
000591,2019-01-10,14:32:54,11,17
000592,2019-01-10,14:41:55,04,17
000592,2019-01-10,14:41:55,26,9
000592,2019-01-10,14:41:55,31,10.75
000593,2019-01-10,14:48:57,12,17
000593,2019-01-10,14:48:57,18,17
000594,2019-01-10,14:50:19,27,16.5
000595,2019-01-10,15:12:28,02,16.75
000595,2019-01-10,15:12:28,07,12.75
000596,2019-01-10,15:24:07,31,7.25
000596,2019-01-10,15:24:07,21,8.75
000597,2019-01-10,15:32:36,07,12.75
000597,2019-01-10,15:32:36,12,12.75
000597,2019-01-10,15:32:36,18,17
000598,2019-01-10,15:34:14,07,17
000599,2019-01-10,15:34:27,28,17
000600,2019-01-10,15:53:52,22,14.2
000600,2019-01-10,15:53:52,24,12.25
000600,2019-01-10,15:53:52,02,8.25
000600,2019-01-10,15:53:52,03,12.25
000601,2019-01-10,15:58:19,02,8.25
000601,2019-01-10,15:58:19,08,17
000601,2019-01-10,15:58:19,11,12.75
000602,2019-01-10,16:02:27,28,17
000603,2019-01-10,16:03:11,03,12.25
000604,2019-01-10,16:13:29,21,8.75
000604,2019-01-10,16:13:29,10,12.75
000605,2019-01-10,16:23:51,09,21.75
000605,2019-01-10,16:23:51,17,8.75
000606,2019-01-10,16:27:18,17,11.5
000607,2019-01-10,16:36:16,10,17
000607,2019-01-10,16:36:16,06,12.75
000607,2019-01-10,16:36:16,08,13
000608,2019-01-10,16:36:33,01,12.75
000608,2019-01-10,16:36:33,04,9
000608,2019-01-10,16:36:33,17,8.75
000608,2019-01-10,16:36:33,04,17
000609,2019-01-10,16:39:32,22,14.2
000610,2019-01-10,16:51:02,17,11.5
000610,2019-01-10,16:51:02,20,8.25
000611,2019-01-10,16:58:10,16,13
000611,2019-01-10,16:58:10,03,8.25
000611,2019-01-10,16:58:10,05,14.75
000611,2019-01-10,16:58:10,09,21.75
000612,2019-01-10,16:58:15,20,8.25
000612,2019-01-10,16:58:15,06,17
000612,2019-01-10,16:58:15,21,8.75
000612,2019-01-10,16:58:15,03,16.5
000613,2019-01-10,17:10:44,23,8.25
000614,2019-01-10,17:12:33,28,17
000615,2019-01-10,17:14:03,31,10.75
000615,2019-01-10,17:14:03,18,17
000616,2019-01-10,17:20:10,07,17
000616,2019-01-10,17:20:10,14,12.25
000617,2019-01-10,17:27:26,16,13
000617,2019-01-10,17:27:26,19,17
000618,2019-01-10,17:31:14,07,12.75
000618,2019-01-10,17:31:14,11,12.75
000619,2019-01-10,17:41:58,13,16.75
000620,2019-01-10,17:45:45,18,13
000620,2019-01-10,17:45:45,08,17
000620,2019-01-10,17:45:45,28,12.75
000620,2019-01-10,17:45:45,09,8.25
000621,2019-01-10,17:49:29,27,12.5
000621,2019-01-10,17:49:29,22,14.2
000621,2019-01-10,17:49:29,03,16.5
000621,2019-01-10,17:49:29,12,17
000622,2019-01-10,17:57:41,06,12.75
000622,2019-01-10,17:57:41,12,17
000623,2019-01-10,18:21:21,01,12.75
000623,2019-01-10,18:21:21,18,17
000624,2019-01-10,18:22:44,18,13
000624,2019-01-10,18:22:44,14,12.25
000625,2019-01-10,18:50:23,10,12.75
000625,2019-01-10,18:50:23,25,16.5
000626,2019-01-10,18:55:12,02,12.25
000626,2019-01-10,18:55:12,22,11
000627,2019-01-10,19:18:35,09,16.75
000627,2019-01-10,19:18:35,09,12.25
000628,2019-01-10,19:47:17,14,8.25
000628,2019-01-10,19:47:17,09,8.25
000628,2019-01-10,19:47:17,02,16.75
000628,2019-01-10,19:47:17,26,9
000629,2019-01-10,19:48:39,31,10.75
000629,2019-01-10,19:48:39,27,12.5
000629,2019-01-10,19:48:39,05,14.75
000629,2019-01-10,19:48:39,11,17
000630,2019-01-11,08:42:08,29,8.5
000631,2019-01-11,08:44:36,17,11.5
000632,2019-01-11,08:44:52,02,8.25
000633,2019-01-11,08:51:45,28,17
000633,2019-01-11,08:51:45,17,11.5
000633,2019-01-11,08:51:45,24,16.5
000634,2019-01-11,09:14:15,17,11.5
000635,2019-01-11,09:18:31,03,16.5
000635,2019-01-11,09:18:31,18,9
000635,2019-01-11,09:18:31,18,9
000635,2019-01-11,09:18:31,17,6
000635,2019-01-11,09:18:31,29,8.5
000635,2019-01-11,09:18:31,25,8.25
000635,2019-01-11,09:18:31,17,8.75
000635,2019-01-11,09:18:31,27,16.5
000635,2019-01-11,09:18:31,28,8.75
000635,2019-01-11,09:18:31,01,6.75
000635,2019-01-11,09:18:31,25,16.5
000636,2019-01-11,09:34:44,02,12.25
000637,2019-01-11,09:44:10,14,12.25
000637,2019-01-11,09:44:10,09,16.75
000638,2019-01-11,09:49:26,03,16.5
000639,2019-01-11,10:23:21,31,10.75
000640,2019-01-11,10:28:08,19,17
000640,2019-01-11,10:28:08,23,8.25
000640,2019-01-11,10:28:08,18,9
000641,2019-01-11,10:37:46,16,17
000641,2019-01-11,10:37:46,17,8.75
000641,2019-01-11,10:37:46,25,8.25
000641,2019-01-11,10:37:46,11,12.75
000642,2019-01-11,10:40:00,06,17
000642,2019-01-11,10:40:00,27,12.5
000642,2019-01-11,10:40:00,21,17
000642,2019-01-11,10:40:00,18,17
000643,2019-01-11,10:43:19,25,12.25
000644,2019-01-11,10:52:52,06,17
000644,2019-01-11,10:52:52,28,12.75
000645,2019-01-11,11:03:45,20,8.25
000645,2019-01-11,11:03:45,08,13
000646,2019-01-11,11:07:26,04,17
000646,2019-01-11,11:07:26,01,6.75
000647,2019-01-11,11:07:35,01,6.75
000648,2019-01-11,11:17:17,22,14.2
000648,2019-01-11,11:17:17,17,8.75
000649,2019-01-11,11:29:23,29,8.5
000649,2019-01-11,11:29:23,17,8.75
000649,2019-01-11,11:29:23,28,12.75
000649,2019-01-11,11:29:23,18,9
000650,2019-01-11,11:34:05,17,8.75
000651,2019-01-11,11:49:35,08,9
000651,2019-01-11,11:49:35,27,12.5
000651,2019-01-11,11:49:35,17,8.75
000652,2019-01-11,13:03:38,07,8.75
000652,2019-01-11,13:03:38,19,9
000652,2019-01-11,13:03:38,30,13
000652,2019-01-11,13:03:38,20,8.25
000653,2019-01-11,13:18:23,04,9
000654,2019-01-11,13:34:07,03,16.5
000654,2019-01-11,13:34:07,11,12.75
000654,2019-01-11,13:34:07,29,16.5
000655,2019-01-11,13:43:33,06,12.75
000656,2019-01-11,13:44:49,04,17
000656,2019-01-11,13:44:49,14,16.5
000657,2019-01-11,13:45:47,08,13
000657,2019-01-11,13:45:47,02,12.25
000658,2019-01-11,13:55:24,14,12.25
000658,2019-01-11,13:55:24,28,8.75
000658,2019-01-11,13:55:24,23,12.25
000659,2019-01-11,13:56:39,06,12.75
000659,2019-01-11,13:56:39,29,16.5
000660,2019-01-11,14:09:36,08,9
000660,2019-01-11,14:09:36,06,12.75
000661,2019-01-11,14:18:14,23,8.25
000662,2019-01-11,14:21:49,07,8.75
000662,2019-01-11,14:21:49,08,17
000663,2019-01-11,14:29:14,22,14.2
000664,2019-01-11,14:35:14,17,11.5
000664,2019-01-11,14:35:14,27,12.5
000664,2019-01-11,14:35:14,06,17
000665,2019-01-11,14:42:23,24,8.25
000665,2019-01-11,14:42:23,08,13
000666,2019-01-11,14:42:25,01,12.75
000667,2019-01-11,15:13:08,17,6
000667,2019-01-11,15:13:08,20,8.25
000668,2019-01-11,15:13:12,06,12.75
000668,2019-01-11,15:13:12,12,12.75
000668,2019-01-11,15:13:12,28,17
000668,2019-01-11,15:13:12,03,16.5
000669,2019-01-11,15:40:44,13,16.75
000669,2019-01-11,15:40:44,03,16.5
000670,2019-01-11,15:46:25,21,12.75
000670,2019-01-11,15:46:25,13,8.25
000671,2019-01-11,16:18:42,19,9
000672,2019-01-11,16:18:46,15,12.25
000672,2019-01-11,16:18:46,12,17
000673,2019-01-11,16:28:13,21,17
000673,2019-01-11,16:28:13,04,13
000674,2019-01-11,16:33:05,19,13
000674,2019-01-11,16:33:05,03,16.5
000674,2019-01-11,16:33:05,25,12.25
000674,2019-01-11,16:33:05,07,8.75
000675,2019-01-11,16:33:19,23,16.75
000676,2019-01-11,16:44:57,14,12.25
000676,2019-01-11,16:44:57,03,16.5
000677,2019-01-11,16:51:09,28,17
000678,2019-01-11,16:52:49,12,12.75
000678,2019-01-11,16:52:49,12,12.75
000678,2019-01-11,16:52:49,23,12.25
000678,2019-01-11,16:52:49,03,8.25
000679,2019-01-11,17:31:02,06,17
000679,2019-01-11,17:31:02,22,11
000679,2019-01-11,17:31:02,32,19.9
000679,2019-01-11,17:31:02,24,16.5
000680,2019-01-11,18:07:30,19,9
000680,2019-01-11,18:07:30,29,12.5
000681,2019-01-11,18:29:50,28,17
000682,2019-01-12,08:38:15,06,17
000683,2019-01-12,08:39:08,19,17
000683,2019-01-12,08:39:08,26,9
000683,2019-01-12,08:39:08,28,12.75
000684,2019-01-12,09:01:23,22,14.2
000685,2019-01-12,09:11:46,21,17
000686,2019-01-12,09:13:07,20,8.25
000687,2019-01-12,09:21:09,26,13
000688,2019-01-12,09:26:41,10,12.75
000688,2019-01-12,09:26:41,12,17
000689,2019-01-12,09:33:22,04,17
000689,2019-01-12,09:33:22,04,13
000690,2019-01-12,09:42:10,17,8.75
000691,2019-01-12,09:45:53,08,17
000692,2019-01-12,09:53:37,26,13
000692,2019-01-12,09:53:37,18,13
000693,2019-01-12,10:04:24,20,8.25
000693,2019-01-12,10:04:24,13,8.25
000693,2019-01-12,10:04:24,08,17
000693,2019-01-12,10:04:24,15,12.25
000694,2019-01-12,10:30:47,31,10.75
000694,2019-01-12,10:30:47,17,11.5
000694,2019-01-12,10:30:47,26,17.25
000695,2019-01-12,10:33:06,16,9
000696,2019-01-12,10:49:40,12,8.75
000696,2019-01-12,10:49:40,07,12.75
000697,2019-01-12,10:58:56,11,8.75
000697,2019-01-12,10:58:56,02,12.25
000698,2019-01-12,11:08:16,04,17
000698,2019-01-12,11:08:16,31,13.75
000698,2019-01-12,11:08:16,20,8.25
000699,2019-01-12,11:27:03,17,6
000700,2019-01-12,11:31:13,32,19.9
000700,2019-01-12,11:31:13,29,8.5
000700,2019-01-12,11:31:13,13,16.75
000700,2019-01-12,11:31:13,19,9
000700,2019-01-12,11:31:13,28,8.75
000701,2019-01-12,11:33:39,07,8.75
000701,2019-01-12,11:33:39,01,6.75
000702,2019-01-12,11:38:35,08,9
000702,2019-01-12,11:38:35,29,8.5
000703,2019-01-12,12:08:01,28,8.75
000704,2019-01-12,12:28:25,27,12.5
000704,2019-01-12,12:28:25,24,16.5
000705,2019-01-12,12:31:00,15,8.25
000705,2019-01-12,12:31:00,16,13
000705,2019-01-12,12:31:00,06,12.75
000706,2019-01-12,12:39:04,18,9
000706,2019-01-12,12:39:04,23,16.75
000707,2019-01-12,12:41:32,08,13
000707,2019-01-12,12:41:32,16,17
000707,2019-01-12,12:41:32,28,17
000708,2019-01-12,12:52:44,22,14.2
000709,2019-01-12,12:53:56,08,9
000710,2019-01-12,12:59:52,09,21.75
000710,2019-01-12,12:59:52,09,8.25
000710,2019-01-12,12:59:52,01,12.75
000710,2019-01-12,12:59:52,16,17
000711,2019-01-12,13:21:10,03,16.5
000711,2019-01-12,13:21:10,30,13
000711,2019-01-12,13:21:10,31,10.75
000711,2019-01-12,13:21:10,29,16.5
000712,2019-01-12,13:22:18,26,17.25
000713,2019-01-12,13:31:56,24,8.25
000713,2019-01-12,13:31:56,05,14.75
000714,2019-01-12,13:55:08,02,12.25
000714,2019-01-12,13:55:08,01,12.75
000714,2019-01-12,13:55:08,01,6.75
000714,2019-01-12,13:55:08,13,16.75
000715,2019-01-12,14:05:33,25,12.25
000715,2019-01-12,14:05:33,17,8.75
000715,2019-01-12,14:05:33,28,12.75
000716,2019-01-12,14:06:05,20,8.25
000717,2019-01-12,14:24:44,16,17
000717,2019-01-12,14:24:44,08,13
000718,2019-01-12,14:46:30,16,17
000718,2019-01-12,14:46:30,18,13
000719,2019-01-12,14:52:27,03,8.25
000719,2019-01-12,14:52:27,08,17
000720,2019-01-12,14:53:59,29,12.5
000720,2019-01-12,14:53:59,31,10.75
000720,2019-01-12,14:53:59,23,16.75
000720,2019-01-12,14:53:59,15,12.25
000721,2019-01-12,15:17:15,12,17
000721,2019-01-12,15:17:15,02,8.25
000722,2019-01-12,15:20:58,23,16.75
000722,2019-01-12,15:20:58,11,8.75
000723,2019-01-12,15:21:04,17,6
000723,2019-01-12,15:21:04,08,17
000724,2019-01-12,15:24:47,15,12.25
000724,2019-01-12,15:24:47,16,17
000724,2019-01-12,15:24:47,20,8.25
000724,2019-01-12,15:24:47,16,17
000725,2019-01-12,15:33:14,20,8.25
000725,2019-01-12,15:33:14,09,21.75
000725,2019-01-12,15:33:14,03,8.25
000725,2019-01-12,15:33:14,04,17
000726,2019-01-12,15:34:25,29,8.5
000727,2019-01-12,15:44:57,29,8.5
000728,2019-01-12,15:53:17,04,9
000728,2019-01-12,15:53:17,16,13
000728,2019-01-12,15:53:17,09,12.25
000729,2019-01-12,16:20:41,29,8.5
000729,2019-01-12,16:20:41,02,12.25
000729,2019-01-12,16:20:41,01,12.75
000730,2019-01-12,16:22:00,06,12.75
000731,2019-01-12,16:27:47,14,8.25
000731,2019-01-12,16:27:47,29,12.5
000732,2019-01-12,16:30:17,25,16.5
000733,2019-01-12,16:57:36,17,6
000733,2019-01-12,16:57:36,18,9
000733,2019-01-12,16:57:36,13,16.75
000733,2019-01-12,16:57:36,04,17
000734,2019-01-12,17:00:30,17,6
000735,2019-01-12,17:35:34,31,7.25
000735,2019-01-12,17:35:34,31,10.75
000735,2019-01-12,17:35:34,19,9
000736,2019-01-12,18:35:14,05,14.75
000736,2019-01-12,18:35:14,14,8.25
000737,2019-01-13,08:31:34,08,13
000737,2019-01-13,08:31:34,04,13
000738,2019-01-13,09:16:47,16,13
000739,2019-01-13,09:19:38,20,8.25
000740,2019-01-13,09:29:51,25,12.25
000740,2019-01-13,09:29:51,13,16.75
000740,2019-01-13,09:29:51,06,12.75
000740,2019-01-13,09:29:51,07,12.75
000740,2019-01-13,09:29:51,18,13
000740,2019-01-13,09:29:51,19,17
000740,2019-01-13,09:29:51,23,16.75
000740,2019-01-13,09:29:51,09,21.75
000740,2019-01-13,09:29:51,29,16.5
000740,2019-01-13,09:29:51,05,14.75
000740,2019-01-13,09:29:51,22,14.2
000740,2019-01-13,09:29:51,05,14.75
000740,2019-01-13,09:29:51,25,8.25
000740,2019-01-13,09:29:51,13,16.75
000740,2019-01-13,09:29:51,25,16.5
000741,2019-01-13,09:49:09,23,12.25
000742,2019-01-13,09:53:01,08,17
000743,2019-01-13,10:08:32,23,16.75
000744,2019-01-13,10:34:48,28,12.75
000745,2019-01-13,10:36:53,22,11
000745,2019-01-13,10:36:53,09,12.25
000745,2019-01-13,10:36:53,08,17
000745,2019-01-13,10:36:53,23,16.75
000745,2019-01-13,10:36:53,24,12.25
000745,2019-01-13,10:36:53,18,13
000745,2019-01-13,10:36:53,02,12.25
000746,2019-01-13,10:41:13,12,17
000746,2019-01-13,10:41:13,14,12.25
000747,2019-01-13,11:15:02,29,8.5
000747,2019-01-13,11:15:02,12,17
000747,2019-01-13,11:15:02,03,16.5
000748,2019-01-13,11:27:31,05,14.75
000749,2019-01-13,11:29:23,17,8.75
000750,2019-01-13,11:48:09,31,10.75
000751,2019-01-13,12:07:35,14,12.25
000751,2019-01-13,12:07:35,23,8.25
000751,2019-01-13,12:07:35,27,16.5
000751,2019-01-13,12:07:35,01,6.75
000752,2019-01-13,12:19:25,01,6.75
000752,2019-01-13,12:19:25,21,8.75
000753,2019-01-13,12:22:11,15,8.25
000753,2019-01-13,12:22:11,07,17
000753,2019-01-13,12:22:11,01,6.75
000753,2019-01-13,12:22:11,06,12.75
000754,2019-01-13,12:47:56,31,10.75
000754,2019-01-13,12:47:56,16,17
000755,2019-01-13,12:50:49,08,13
000755,2019-01-13,12:50:49,22,11
000756,2019-01-13,12:55:11,14,8.25
000756,2019-01-13,12:55:11,19,9
000756,2019-01-13,12:55:11,11,12.75
000757,2019-01-13,13:10:34,23,16.75
000757,2019-01-13,13:10:34,14,12.25
000757,2019-01-13,13:10:34,12,17
000757,2019-01-13,13:10:34,17,8.75
000758,2019-01-13,13:14:43,22,11
000758,2019-01-13,13:14:43,07,8.75
000759,2019-01-13,13:14:56,27,16.5
000760,2019-01-13,13:27:40,18,9
000761,2019-01-13,13:30:20,21,12.75
000761,2019-01-13,13:30:20,29,8.5
000762,2019-01-13,13:36:36,21,17
000762,2019-01-13,13:36:36,04,17
000762,2019-01-13,13:36:36,13,16.75
000762,2019-01-13,13:36:36,09,21.75
000763,2019-01-13,13:38:57,02,12.25
000764,2019-01-13,13:39:39,09,21.75
000764,2019-01-13,13:39:39,06,12.75
000765,2019-01-13,14:11:41,18,9
000765,2019-01-13,14:11:41,13,16.75
000765,2019-01-13,14:11:41,28,8.75
000765,2019-01-13,14:11:41,29,8.5
000766,2019-01-13,14:21:45,26,9
000766,2019-01-13,14:21:45,16,17
000766,2019-01-13,14:21:45,03,12.25
000767,2019-01-13,14:21:48,02,16.75
000768,2019-01-13,14:23:34,32,19.9
000769,2019-01-13,14:43:17,22,11
000770,2019-01-13,14:44:13,29,8.5
000770,2019-01-13,14:44:13,28,17
000771,2019-01-13,14:59:32,29,8.5
000771,2019-01-13,14:59:32,18,13
000772,2019-01-13,15:07:59,26,13
000773,2019-01-13,15:18:15,02,12.25
000773,2019-01-13,15:18:15,31,13.75
000774,2019-01-13,15:31:07,19,17
000774,2019-01-13,15:31:07,25,8.25
000775,2019-01-13,15:42:12,31,7.25
000775,2019-01-13,15:42:12,05,14.75
000775,2019-01-13,15:42:12,07,12.75
000775,2019-01-13,15:42:12,08,17
000776,2019-01-13,15:50:43,25,8.25
000776,2019-01-13,15:50:43,04,17
000776,2019-01-13,15:50:43,04,17
000777,2019-01-13,16:10:20,09,12.25
000777,2019-01-13,16:10:20,08,17
000778,2019-01-13,16:18:08,16,13
000778,2019-01-13,16:18:08,07,12.75
000778,2019-01-13,16:18:08,06,12.75
000778,2019-01-13,16:18:08,22,11
000779,2019-01-13,16:19:58,06,12.75
000779,2019-01-13,16:19:58,02,12.25
000779,2019-01-13,16:19:58,13,12.25
000779,2019-01-13,16:19:58,06,17
000780,2019-01-13,17:12:49,13,16.75
000780,2019-01-13,17:12:49,20,8.25
000781,2019-01-13,17:31:17,13,16.75
000781,2019-01-13,17:31:17,16,17
000781,2019-01-13,17:31:17,16,13
000781,2019-01-13,17:31:17,14,16.5
000782,2019-01-13,17:36:27,04,17
000782,2019-01-13,17:36:27,27,16.5
000783,2019-01-13,18:17:08,14,12.25
000783,2019-01-13,18:17:08,04,17
000783,2019-01-13,18:17:08,25,12.25
000784,2019-01-13,18:39:41,23,12.25
000785,2019-01-14,08:28:44,01,12.75
000785,2019-01-14,08:28:44,16,17
000786,2019-01-14,08:35:30,05,14.75
000787,2019-01-14,08:45:30,18,13
000787,2019-01-14,08:45:30,12,17
000788,2019-01-14,08:46:19,29,8.5
000789,2019-01-14,08:51:37,25,16.5
000790,2019-01-14,09:07:30,10,17
000790,2019-01-14,09:07:30,05,14.75
000791,2019-01-14,09:23:54,04,13
000791,2019-01-14,09:23:54,17,6
000792,2019-01-14,09:37:48,07,8.75
000792,2019-01-14,09:37:48,14,12.25
000792,2019-01-14,09:37:48,30,13
000792,2019-01-14,09:37:48,11,17
000792,2019-01-14,09:37:48,22,14.2
000792,2019-01-14,09:37:48,11,17
000792,2019-01-14,09:37:48,03,16.5
000792,2019-01-14,09:37:48,26,13
000793,2019-01-14,09:38:27,07,17
000794,2019-01-14,09:39:16,23,12.25
000795,2019-01-14,09:42:17,05,14.75
000796,2019-01-14,09:43:09,03,12.25
000797,2019-01-14,09:50:01,28,12.75
000797,2019-01-14,09:50:01,14,12.25
000797,2019-01-14,09:50:01,07,12.75
000798,2019-01-14,09:50:30,25,12.25
000798,2019-01-14,09:50:30,21,8.75
000798,2019-01-14,09:50:30,15,8.25
000798,2019-01-14,09:50:30,05,14.75
000799,2019-01-14,09:51:29,31,7.25
000799,2019-01-14,09:51:29,04,13
000799,2019-01-14,09:51:29,06,12.75
000800,2019-01-14,09:54:35,27,16.5
000800,2019-01-14,09:54:35,16,9
000800,2019-01-14,09:54:35,12,17
000800,2019-01-14,09:54:35,26,9
000800,2019-01-14,09:54:35,23,8.25
000800,2019-01-14,09:54:35,01,6.75
000800,2019-01-14,09:54:35,16,9
000800,2019-01-14,09:54:35,27,16.5
000801,2019-01-14,10:10:53,29,8.5
000801,2019-01-14,10:10:53,11,17
000801,2019-01-14,10:10:53,16,17
000801,2019-01-14,10:10:53,06,12.75
000801,2019-01-14,10:10:53,08,13
000801,2019-01-14,10:10:53,16,9
000801,2019-01-14,10:10:53,23,16.75
000801,2019-01-14,10:10:53,04,17
000801,2019-01-14,10:10:53,02,8.25
000801,2019-01-14,10:10:53,29,16.5
000801,2019-01-14,10:10:53,02,16.75
000801,2019-01-14,10:10:53,29,8.5
000801,2019-01-14,10:10:53,10,17
000802,2019-01-14,10:23:47,01,6.75
000802,2019-01-14,10:23:47,30,9
000803,2019-01-14,10:37:51,06,12.75
000804,2019-01-14,10:42:01,07,8.75
000805,2019-01-14,11:07:52,20,8.25
000805,2019-01-14,11:07:52,22,11
000806,2019-01-14,11:12:22,08,17
000807,2019-01-14,11:15:29,20,8.25
000808,2019-01-14,11:15:32,28,17
000808,2019-01-14,11:15:32,28,17
000809,2019-01-14,11:26:17,01,6.75
000810,2019-01-14,11:48:30,26,13
000811,2019-01-14,11:48:56,14,12.25
000812,2019-01-14,12:37:45,27,8.5
000812,2019-01-14,12:37:45,31,10.75
000813,2019-01-14,13:09:29,18,9
000813,2019-01-14,13:09:29,16,17
000814,2019-01-14,13:21:23,02,8.25
000814,2019-01-14,13:21:23,14,16.5
000815,2019-01-14,13:38:00,23,16.75
000816,2019-01-14,14:04:08,14,16.5
000816,2019-01-14,14:04:08,16,17
000817,2019-01-14,14:10:38,16,17
000817,2019-01-14,14:10:38,04,17
000817,2019-01-14,14:10:38,17,8.75
000817,2019-01-14,14:10:38,02,8.25
000818,2019-01-14,14:15:50,29,8.5
000818,2019-01-14,14:15:50,29,16.5
000818,2019-01-14,14:15:50,31,7.25
000819,2019-01-14,14:21:39,08,13
000819,2019-01-14,14:21:39,29,8.5
000820,2019-01-14,14:24:09,10,17
000820,2019-01-14,14:24:09,16,17
000821,2019-01-14,14:37:26,05,14.75
000822,2019-01-14,14:38:53,09,21.75
000823,2019-01-14,14:42:17,09,16.75
000823,2019-01-14,14:42:17,08,13
000823,2019-01-14,14:42:17,18,13
000824,2019-01-14,14:53:41,18,17
000824,2019-01-14,14:53:41,06,8.75
000824,2019-01-14,14:53:41,29,16.5
000824,2019-01-14,14:53:41,02,16.75
000825,2019-01-14,15:06:06,29,8.5
000825,2019-01-14,15:06:06,05,14.75
000826,2019-01-14,15:06:14,19,17
000826,2019-01-14,15:06:14,06,17
000826,2019-01-14,15:06:14,17,11.5
000827,2019-01-14,15:09:48,30,13
000827,2019-01-14,15:09:48,23,16.75
000828,2019-01-14,15:23:55,28,17
000828,2019-01-14,15:23:55,19,17
000829,2019-01-14,15:27:42,10,8.75
000829,2019-01-14,15:27:42,12,8.75
000829,2019-01-14,15:27:42,28,12.75
000829,2019-01-14,15:27:42,23,12.25
000830,2019-01-14,15:38:17,17,8.75
000830,2019-01-14,15:38:17,01,9.5
000830,2019-01-14,15:38:17,06,12.75
000831,2019-01-14,15:38:20,02,12.25
000831,2019-01-14,15:38:20,19,13
000831,2019-01-14,15:38:20,27,16.5
000831,2019-01-14,15:38:20,19,17
000832,2019-01-14,15:47:06,01,12.75
000833,2019-01-14,16:07:45,20,8.25
000833,2019-01-14,16:07:45,23,8.25
000834,2019-01-14,16:25:16,19,17
000834,2019-01-14,16:25:16,25,16.5
000834,2019-01-14,16:25:16,07,8.75
000834,2019-01-14,16:25:16,17,6
000835,2019-01-14,16:56:01,08,9
000835,2019-01-14,16:56:01,08,17
000835,2019-01-14,16:56:01,17,8.75
000835,2019-01-14,16:56:01,16,17
000836,2019-01-14,17:08:08,05,14.75
000836,2019-01-14,17:08:08,01,6.75
000836,2019-01-14,17:08:08,09,21.75
000836,2019-01-14,17:08:08,22,14.2
000837,2019-01-14,17:12:27,06,12.75
000838,2019-01-14,17:33:57,30,13
000838,2019-01-14,17:33:57,14,12.25
000838,2019-01-14,17:33:57,06,12.75
000839,2019-01-14,17:40:40,03,16.5
000839,2019-01-14,17:40:40,03,16.5
000840,2019-01-14,17:46:12,06,17
000841,2019-01-14,17:57:40,28,17
000842,2019-01-14,18:09:39,11,8.75
000842,2019-01-14,18:09:39,10,8.75
000842,2019-01-14,18:09:39,25,12.25
000843,2019-01-14,18:32:21,10,12.75
000844,2019-01-14,18:36:58,14,12.25
000845,2019-01-14,18:42:56,02,16.75
000845,2019-01-14,18:42:56,16,17
000845,2019-01-14,18:42:56,06,12.75
000845,2019-01-14,18:42:56,05,14.75
000846,2019-01-14,19:16:24,18,17
000846,2019-01-14,19:16:24,05,14.75
000847,2019-01-15,08:37:03,17,8.75
000848,2019-01-15,08:56:46,20,8.25
000849,2019-01-15,09:08:30,12,17
000849,2019-01-15,09:08:30,29,8.5
000849,2019-01-15,09:08:30,02,12.25
000849,2019-01-15,09:08:30,12,8.75
000850,2019-01-15,09:15:35,16,17
000850,2019-01-15,09:15:35,04,13
000850,2019-01-15,09:15:35,22,14.2
000851,2019-01-15,09:20:22,08,17
000852,2019-01-15,09:33:51,04,13
000853,2019-01-15,09:36:39,17,8.75
000854,2019-01-15,09:51:19,21,17
000854,2019-01-15,09:51:19,17,6
000855,2019-01-15,09:56:54,14,12.25
000855,2019-01-15,09:56:54,11,12.75
